text,sentiment
yola çıktıklarını yolda bulduklarına değişirsen yolunu kaybedersin,0
dünya’ya ağlayarak geldim nefret ederek gidiyorum sayende sevgiyi öğrendim huzurla nefreti öğrendim ağlarcasına,0
nefrete sevgiden daha fazla güvenirim çünkü nefretin sahtesi olmaz,0
öyle nefret ettim ki bazı insanlardan rabbim dedim canımın yangınına vesile olanlara yeryüzü cehennem olsun,0
hiçbir insan için ağlamaya değmez çünkü değen insan zaten ağlatmaz,0
ne aşklar vardır kim bilir yaşanmayı bekleyen ne aşıklar vardır kim bilir yaşadıklarından nefret eden,0
sevdim seni sanma kalbim yetimdir ölsem yalvarmam aşkım asaletimdir,0
meçhul olmuş lakabım gittiğinden beri kaybettim kendimi gel güzel gözlüm bulayım yine benliğimi,0
kimin yanında yaşadığın umrumda bile değil bir gün bana ait hayallerle öleceksin,0
nefreti içinde eriten bütün yanlışlıkları elekten geçirebilen kişidir,0
oysaki bir seven ve bir sevilendik bu hikâyede ve şimdi nefretin içinde düşmanız iki cephede sen ve ben,0
hayatın en hüzünlü anı sevdiğin insanın buna hiç değmediğini gördüğün andır ve en büyük kaybın onun için harcadığın zamandır,0
dünya döndükçe sen hep bana dönmeye sozadresicom başını her yastığa koyduğun da beni görmeye her kahkahamda gözyaşı dökmeye,0
ben yaşadıkça sen ölmeye mahkumsun,0
artık ne fark eder benim için öldün sen yaşıyorum desende,0
ne sen engin bir deniz nede ben kırık bir tekne yapayalnız dünyanda başka birini bekle ne sana acırım ne kendime,0
sadece bir tek kişiye acırım o da yerime geçecek insana,0
sana bir teşekkür borçluyum çünkü sen bana aşkı aşkın yanında da nefreti öğrettin keşke öğretmeseydin keşke seni öldü bilseydim,0
senden nefret ediyorum elveda eski aşkım yeni nefreti,0
son sözlerimi nefretle haykırıyorum sana lanet olsun sana ve yaşadığımız her anımıza,0
son bir isteğim var bu hayata nefretim seninle olsun yaşadığın her mutluluk bir gül gibi solsun benim solduğum gibi,0
sanma ki aşkınla delirdim şimdi nefretim bağrımda hançer misali gezerim bu satırları okursan çok daha iyi anlarsın,0
benim nefretimsin artık sevdiğim değil,0
benden kırmızı gülleri aldın al hepsi senin olsun sen galiba bilmiyorsun,0
ben en çok siyah gülleri severim kendini ne sanıyorsun sen benim olan bir şeyi zaten bana veremezsin,0
haddini bil nefretimi dahi hak edemedin edemezsin,0
gidebildiğin kadar git uzaklara mutlu sozadresicom olamazsın sahte ve yalan aşklarla istediğin kadar dar bak,0
hayata nefretimle karşılaşacaksın baktığın mutlu yalanlarda,0
birine dönüştüğümü sanıyordum meğer sadece daha duygusuz birine dönüşmüşüm,0
koyayım gerçekten ağlıyorum orospu çocukları niye bırakınız yavrucağı duygusuz pezevenkler,0
 şimdi hissetmiyorum ne duygumu yaşayıp ağlayabiliyorum ne dolusuyla ben biraz duygusuz fazlasıyla da umursamaz oldum,0
zararım kendime en çok içime attıklarımı susmuşum anlatmak ya da anlamak istemiyorum kaldım kendimle,0
bu zamanda hala edebiyat parçaladığım duygusuz ve kalpsiz olamadığım hislerimin peşinden gidip mürekkebimle,0
kalbimle savaş halinde olduğum için çirkinleşmekte olan bu gezegenden özür dilerim,0
duygusuz bir bakış olmuş,0
benim hayatıma girerken lütfen iki kere düşünün ben sizler gibi duygusuz umursamaz değilim,0
hemen herşeyi halledip yoluna koyup hayatıma devam edemiyorum,0
arada duyguları tazeleniyor duygusuz dünyanın hafif duygulu insanlarının,0
erkek için soruyorsan duygusuz ve bildiği kız isimleri fazla olduğu için hiç birşey hissetmezler,0
duygusuz vicdansız rahat biri olarak mı gözüküyorum merak ediyorum,0
önemsediğim veya önemli gördüğüm durumların karşımdaki tarafından pek bir anlamı kalmadığını farkına vardığım an çok üzülüyorum,0
ama neyse böyle böyle duygusuz biri olucam inşallah hadi bakalım,0
eskiden yıkılmama sebep olan olaya şimdi tepki bile veremiyorum,0
bu bazen ayakta kalmayı öğrenmek bazen duygusuz görünmeyi kabullenmek gibi yaşanılan hiçbir şey boşa yaşanmaz,0
bazen insan ders alır eksiklerini tamamlamak için ve kimse kimsenin hayatına boşuna dahil olmaz,0
şunu üzülerek söylüyorum ki nerede duygusuz incelikten bihaber sevgiye kıymet vermeyen birileri varsa hepsinin keyfi yerinde,0
okurken ağladım insanlar nasıl bukadar duygusuz olabiliyor,0
illaki başımıza gelince mi anlayacağız bazı şeyleri,0
yılmayın lütfen bu toplumun sizin gibilere ihtiyacı var,0
ölene niye öldün denir mi,0
erkeklerin duygusuz olduğunu soyleyenlergözyaşlarinin olmadigi aglamadigim anlamina gelmiyor haberiniz olsun ona gore konusun,0
gidenlerin yanına gidebilir miyim kalanlarla başım belaya giricek,0
okuyamamışsın çok duygusuz çok kime hizmet ettiği belli olmayan başkan olduğundan herhalde,0
sizin kadar ben sinirliyim üzgünüm,0
kalın kafalı olmamdan iyidir senin için çok üzgünüm,0
aşırı üzgünüm şuan resmen beni annem babamdan ayırmayın diye ağlayacağım stresten uyuyamıyorum,0
hayatını bu kadar etkilemek istemezdim üzgünüm,0
üzgünüm bölgemize biz katil ülke teröristler masum ve biz onları katlediyor gibi düşünüyorlar,0
fikirleri asla değişmiyor anlamak mümkün değil,0
birine yada bir şeye muhtaç olmaktan çok yoruldum olmayayım diyorum,0
ama seçenekler git gide azalıyor malesef üzgünüm,0
verdiği umudu geri alan aldığı ahı da güle güle kullansın,0
hiçbir insan için ağlamaya değmez çünkü değen insan zaten ağlatmaz,0
artık istediğin kadar karıştır aklımı içinde kendini bulamayacaksın,0
sigarayı kibritle yakmak kadar zordu seni anlamak galiba çakmak lazımdı,0
nolur geri zekalı insanları benden uzak tut ben sinirli biriyim,0
dualarımla ümitlerime sıcak bakıyorum sen çıktın artık hayatımdan geriye bakmıyorum,0
duygularımın sürüklediği uzun ve karanlık yolda kırılan umutlarımı arıyorum sensiz,0
yediğin içtiğin senin olsun bana sensiz yaşayamam deyip bensiz nasıl geberemediğini anlat,0
ters düz hayatımın sadece arasındaki gözyaşı oldun umutlarımda sayende kayboldu,0
kulağına küpe olsun diye söylemiyorum aklına geldiğimde kulakların değil ‘yüreğin’ çınlasın,0
kin besliyorum sana karşı içimdeki nefret iflah olmaz kızgınım sana neşem yok bu aralar,0
huzurlu yaşamak istiyorsan kızdırma beni mutlu olmak istiyorsan benden başkasına bir daha bakma,0
bana zoru anlatma o benim hayat felsefem öfkeyle kalkarsam zarar vermeden oturmam,0
senden beklemezdim bu davranışları ya ben seni hiç tanıyamamışım ya da sen benim hiç olmamışsın,0
büsbütün unuttum seni eminim maziye karıştı şimdi yeminim kalbimde senin için yok bile,0
ne aşklar vardır kim bilir yaşanmayı bekleyen ne aşıklar vardır kim bilir yaşadıklarından nefret eden,0
gerçekleri gördükçe senden nefret ediyorum yalanlar içinde bir hayatı seninle yaşıyorum,0
her şeyi kendine göre değil her şeyi bize göre uyarla,0
her şeyi kendin için değil her şeyi ikimiz için iste,0
bazı insanlara geri zekalı bile diyemiyorum o bile bir ölçüde zeka gerektiriyor nejat i̇şler,0
nefretimi içime atıyorum her defasında seni kırmak istemiyorum ama artık kendime kızıyorum sana elveda,0
silah gibi sözlerin vurdu beni gözlerin özlüyorum eski günleri bitsin bu kızgınlık hadi dön geri,0
ne kadar kızsam da sana içimde aşkın yakıyor kalbimi adeta seviyorum seni ama kızgınım sana bunu unutma,0
yolunda ölüm olsa gelirdim seninle her acıya giderdim ama sen buna değmezsin vefasız insan,0
dünya’ya ağlayarak geldim nefret ederek gidiyorum,0
sayende sevgiyi öğrendim huzurla nefreti öğrendim ağlarcasına,0
kızgınlık halinde söylediklerini iyi düşün pişman olacağın sözleri söyleme bana kaldırmaz kalbim gerisini,0
ben kısa bir aşk yaşamadım ki yalanlar içinde seni tatmin edeyim,0
ben seninle umutlarıma baktım ama sen onları benden çaldın,0
yemin olsun sana gülersem bir daha yemin olsun elini tutarsam bir daha sen kızdırdın beni buda sana elvedam,0
ben sana sevgi dolu umutlar besledim sen hepsini görmemezlikten geldin,0
şimdi sıra bende görmüyorum seni kasma kendini boşuna,0
bana yapmayacaktın bunu sen umutlarımı hayallerimi yıktın,0
oysaki ne değer vermiştim sana beş para etmezmişsin,0
ne yürek kaldı sana verecek ne inancım kaldı seninle,0
bu yolda gidebilecek kızgınlıklarım içimde kör oldu seni toprağa gömecek,0
her gecenin laneti üstünde olsun beni kızdırdın dertler senin olsun belki o zaman benim gidi dertlerle mutlu olursun,0
sanma ki aşkınla delirdim şimdi nefretim bağrımda hançer misali gezerim bu satırları okursan çok daha iyi anlarsın,0
benim nefretimsin artık sevdiğim değil,0
nefret ediyorum senden neden bu kadar acı soruyorum kendime nedenler içinde cevaplar gelmiyor içimden,0
biraz gözyaşı biraz hüzün işte benim gerçek adım acılar sen anlamazsın,0
o kabiliyet kalmamış hayata pembe gözlüklerle bakan serseri uzak dur benden istemiyorum seni,0
sen o kadar tatlısın ki kızsam da kıyamıyorum sana gözlerin geliyor aklıma,0
o anda delice seviyorum seni ama kızgınım hala sana,0
yıllar sonra bir gece uyanacaksın aklına ben geleceğim yanında yatan başkası olacak,0
kalkacaksın bir sigara yakacaksın düşüneceksin ağlayacaksın,0
keşkeler çok acımasız,0
zulüm ile abat olanın akıbeti berbat olur,0
i̇çim gidiyor ve sen ‘kal’ demiyorsun,0
yanlış insanlar için yaptığımız doğrular bizi tüketti,0
dertler benim ömrüm senin olsun zalim yar,0
şu zalim dünyada hiçbir şey kalıcı değil dertlerimiz bile,0
değil yıldız gökyüzü kaysa nasibinde yoksa nafile,0
o kadar güzel unutmuştu ki beni hatırlatmaya kıyamadım,0
dünyadaki en zalimce şey yalan yere umut vermektir,0
kafanda gerçekleştiremediğin binlerce hayalle gömerler bir gün,0
herkes bir yaşam seçer ve seçtiği yaşamın bedelini öder,0
karakterin iğrenç olduktan sonra dış görünüşün beni ilgilendirmiyor,0
bir bilsen kalp nasıl dayandı zalime ah kalp nasıl da yandı,0
papatya gibi narin bir çiçeği bile saçma emellerimize alet edip yolduk biz,0
bazen bir şarkı gözlerimi doldurmuyor değil senin yüzünden,0
mum olmak kolay değildir işık saçmak için önce yanmak gerekir,0
üzgünüm ama kalbim mezarlık değil seni oraya gömemem,0
tatlı dil yılanı bile deliğinden çıkarır ama zalim birini yerinden kıpırdatmaz,0
önce yüreğinize değerler sonra cümlelerinize bile değmezler,0
uçuk kaçık hayaller kurmuyorum ama kurduğum tüm hayaller uçup kaçıyor,0
arada makyaj malzemelerini de ye ki biraz da için güzelleşsin,0
seviyordum seni zalim ah ben yıllar önce düşünmedim beni bırakacağını böyle,0
i̇ki yol vardır uzun olanı kitaplardan geçer kısa olanı ise sevgiden,0
açık sözlü olmak iyidir en kötü ihtimalle sonradan kaybedeceklerini en başta kaybedersin,0
kazanmak arzusu ile kaybetmek korkusu bizi aynı kapıya çıkarır bu da acımasızlık,0
mazlum ol zalim olma üzül de üzen olma mahşerde hesap ağırdır azil de ezen olma mevlana,0
allah’ım ne yaptın tüm kapılara şifreli kilit mi koydun anlamıyorum ki ne bu talihsizlik,0
yarım bıraktıkların vazgeçtiklerin kadar değersiz değildir değer verdiklerin ise vazgeçtiklerin gibi,0
sen onun için yüreğini semaver yaparsın o gider dallamanın sallama çayına şeker olur,0
zalim olmak için firavun olmaya gerek yok zalim kimi zaman koca kimi zaman hoca kimi zaman da evlat olabilir,0
aslında kelimelerle aram iyidir ama hala nasıl bir zalim olduğunu anlatmakta zorlanıyorum,0
i̇nsanları kırmayı hiç sevmem fakat hak ettikleri zaman hiç tamir olmayacak şekilde kırmayı da çok iyi bilirim,0
sensizlik çok acı alışamadım resimlerinle bakıştım konuşamadım zalimin birini sevmek istemem,0
en kötüsü de geçmişimizdekilerin bizde yarattıkları paranoyaklık yüzünden melek gibi insanları kaybetmemiz oldu,0
hayat bile adil davranmıyorken insanların adil davranmasını beklemek salaklıktır lütfen salaklık yapmayın,0
hayatta bir acelem varmış gibi sürekli bir telaş hali var ruhumda,0
oysa ne yetişeceğim bir yer nede kimse var ruhumun hüsnü kuruntusu,0
bana zararı dokunmuş insanların ölmesini isteyecek kadar kötü biri değilim,0
ama sürünmelerin de bir sakınca görmüyorum,0
aldattın ya işte şimdi sana güle güle,0
aldatmaların en kötüsü kendi kendini aldatmaktır,0
gözü aldatmak kolaydır ama kalbi aldatmak zordur,0
sana harcadığım zamana lanet verdiğim değer haram olsun,0
ey gönül ses etme bekle ya nasip de rabbine bırak,0
i̇hanet meslek dalı olarak ilan edilmeli çünkü birçok ustası var,0
meğer güzel sandığım gülüşünde saklıymış kahpeliğin,0
her şeyden vazgeçtim sen beni aldattın ya ben işte şimdi bittim,0
bakma artık arkana yolun açık olsun adın ihanet olsun,0
az gözyaşı dökmedim gidişine şimdi dönmek istiyormuş git işine,0
ona gülmeyi ben öğrettim o başkasına gülmeyi tercih etti,0
aldatılacak kadar üzmedim ki seni nefret edecek kadar aldattın beni,0
aldatanı aldatmak zevktir ama seveni aldatmak namussuzluktur,0
yürekli bir kadının başı yüreksiz bir erkeğin omzuna ağır gelir,0
el tarafından evlat edinilmiş sahipsiz bir birlikteliğin sonucuydu i̇hanetin,0
bir de hakkını helal et derler giderken haram ettikleri hayattan helallik isterler,0
aldatmak insana mahsustur aldatan ise insan olamaz i̇brahim tenekeci,0
fazla değer vermeyeceksin karşındakine güvenip ihanet ettirmeyeceksin kendine,0
aklımdaki kişi yanımda olmayınca yanımdaki hiç kimse umurumda olmuyor,0
unutma gün gelir devran döner arasın bu beni başkasında bulamazsın aynı aşkı başkasında,0
bir kadın söyleyeceği çok olduğu halde susuyorsa erkek artık tüm şansını kaybetmiştir,0
yaşarken toprağın altına soktun beni ihanetini görmemek için bitirdim sana olan sevgimi elveda sana,0
ben seninle hayata sarılmak isterken sayende hayattan kopmak için kendimi feda ettim,0
artık bedenimi unuttum kalbimle yaşıyorum ve ihanetinin bedelini kalbimle can çekişerek veriyorum,0
kaldır kadehi ey sevgili önce gelişine sonra gidişine dibini bulunca gelmişine geçmişine,0
garip değil mi yüzüne gülecek kadar dost sandığın kişiler aslında arkandan konuşacak kadar yüzsüzler,0
bugün seni aldatan yarın başkasında aldanır yalanla yıkanan yüz ihanetle kurulanır unutma,0
aldatılmanın tadı ölüm gibi geldi kalbime sana inanmakla hata yaptım sana inanmakla hayattan uzaklaştım,0
aşkım ne zaman dağlar sahili mehtap geceyi dünya dönmeyi unutursa bende seni o zaman unutacağım,0
zehir oldu nefes almak bana ihanetin kucağında haram oldu yaşamak bana sensiz geçen yaşanmamış hayatımda,0
allah’ım beni öyle bir son bahar ayazında canımı al ki sevdiğim mezarıma koyacak tek bir gül bile bulamasın,0
çok sevdim seni çok istedim seninle mutlu günleri yaşamayı ama benim yaşadığım tek şey aldatılmanın bedeliymiş,0
hani bitmezdi bu aşk hani birbirimiz için vardı en güzel yarınlar hepsi yalan oldu hepsi ihanetinle parçalandı,0
bir yudum aşk için halime bak şimdi sadece sensizim yar sen geceyi bana bela ettin ben sana olan her şeyi lanet ettim,0
aslında bir insanın gözyaşı gülüşünden daha samimi ve tatlıdır çünkü unutma her gülüşün altında bir i̇hanet saklıdır,0
mesaj atmazsın anlarım aramazsın anlarım ilgi göstermezsin onu da anlarım ama beni başkasıyla görürsen onu da sen anla,0
seni düşünürken fark ettim aldatmaları senin sözlerin aklıma geldikçe anladım yalanlarının tertemiz duygularıma ihanetini,0
yarınlarıma sakladığım en güzel umutlarımı ihanetine hediye ediyorum ve seni hayatımdan siliyorum elveda sana ve yalanlarına,0
öyle birini seveceksin ki yüreğinden kimse ayıramayacak ve öyle birini seveceksin ki seni gözleriyle bile aldatmayacak,0
ağırdır sevmelerim her yürek taşıyamaz büyüktür umutlarım her omuz kaldıramaz her şeyi unutur da şu gönlüm bir seni unutamaz,0
aldatmanın acısı büyüyor içimde ne kadar üzülsem de söz geçiremiyorum kalbime senin adına ihanet koydum tesellisi yok bunun içimde,0
paramparça ettin sana olan duygularımı ben senin için sevmiştim hayatı şimdi görüyorum ki aldatmakmış senin için tek doğru yalan,0
ağzımın tadı yoksa hasta gibiysem boğazımda düğümleniyorsa lokmalar buluttan nem kapıyorsam inan hep güzel gözlerinin hasretindendi,0
adını kalbime aşkla kazımıştım boş ver aldırma belki bir gün silerim güzel bir rüyayı gerçek sanmıştım seni sevdiğim için özür dilerim,0
ağlayışım terk edip gidisine değil ben sensizken senden diye sensizi ligi de sevmiştim sen seninle birlikte sensizliği de alıp gittin,0
belki de sensizlik daha güzeldir benim için belki aldığım nefes sensiz daha çok mutlu edecek hücrelerimi yolun açık olsun mutlu ol ihanetinle,0
hayatta kimse için ağlamaya değmez ağlamaya değenler zaten ağlatmaz bir gün ağlaman gerekirse başını dik tut ki gözyaşların seni güldürsün,0
an gelir insan gülerken ağlarmış gözyaşları sel olup kalbine akarmış kahkaha bir maske derler birimisin i̇nsan sevdiğinden ayrılınca bu maskeyi takarmış,0
akılsız adam mutluluğu uzaklarda akıllı ise o’nu ayaklarını altında arar seninle olmak varken sensiz kalmak yaşamak dururken ölmek demektir,0
seni sevdim beni sevdiğin için sana taptım beni birazda olsa yüksek gördüğün için eh be vicdansız nerden bileyim beni aldatacağını lanet olsun lanet o sana şimdi allah’ından bul,0
almak istedim ellerini alamadım bakmak istedim gözlerine bakamadım sarmak istedim kollarıma saramadım görmek istedim son defa göremedim çünkü aramıza ölüm girdi,0
kırbaç yedi kalbim ihanetinle duygularım çöktü sayende aldatmanın bedelini yaşıyorum şimdi sessiz günlerimde haykırıyorum içimden lanet olsun sana lanet olsun seni seven saf duygularıma,0
 aramıza yollar yabancı kollar zor yıllar girdi ümitlerimi saf sevinçlerimi derken seni kaybettim,0
bir iki sözle bir kaç şarkıyı adaletsiz yargıyı birde bu talihsiz yazgıyı kalbime kaydettim,0
bakma artık arkana yolun açık olsun adın ihanet olsun,0
sana harcadığım zamana lanet verdiğim değer haram olsun,0
aldatılmak varsa aşk da bütün ihanetler başlar yavaşça,0
aldatılacak kadar üzmedim ki seni nefret edecek kadar aldattın beni,0
her şeyden vaz geçtim sen beni aldattın ya ben işte şimdi bittim,0
ben aldatılsam da gururumla çıktım yola sen beni aldatsan da gururun ayaklarımın altında,0
fazla değer vermeyeceksin karşındakine güvenip ihanet ettirmeyeceksin kendine,0
neden gittin gözbebeğim seni çok sevmiştim sana değer vermiştim ben senden öğrendim yalnızlığı,0
aldatma sözleri ile eski sevgilinize değerinizi bilmediği için kapak gibi bir söz yollayın,0
yaşarken toprağın altına soktun beni ihanetini görmemek için bitirdim sana olan sevgimi elveda sana,0
gülümse hayata gülümse yaptıklarına sen sadece gülümse aldatarak çekip gidişlerine,0
artık bedenimi unuttum kalbimle yaşıyorum ve ihanetinin bedelini kalbimle can çekişerek veriyorum,0
ben seninle hayata sarılmak isterken sayende hayattan kopmak için kendimi feda ettim,0
zehir oldu nefes almak bana ihanetin kucağında haram oldu yaşamak bana sensiz geçen yaşanmamış hayatımda,0
yalanların kucağında kaldım çaresiz sana inanırken yarım kalmışım şimdi anladım sensiz,0
aldatılmanın tadı ölüm gibi geldi kalbime sana inanmakla hata yaptım sana inanmakla hayattan uzaklaştım,0
hayatta kimseye değerinden fazla değer verme çünkü hayat acımasızdır insanlar ikiyüzlü,0
beni seni ihanet için aldatmak için sevmedim seni bütün ihanetlerden adiliklerden korumak için sevdim aşkım,0
unutma gün gelir devran döner arasın bu beni başkasında bulamazsın aynı aşkı başkasında,0
çok sevdim seni çok istedim seninle mutlu günleri yaşamayı ama benim yaşadığım tek şey aldatılmanın bedeliymiş,0
hani bitmezdi bu aşk hani birbirimiz için vardı en güzel yarınlar hepsi yalan oldu hepsi ihanetinle parçalandı,0
seni sevmekmiş tek hatam sana inanmakmış kendime olan saygısızlığım şimdi sen yoksun yanımda aldattın beni yalanlarınla,0
dertlerime bir yenisini ekliyorum seninle başlayıp saf duygularımla sonuçlanan ve aldatmanın cezasıyla biten,0
sana nefes aldığım sürece dua edeceğim sanma ki mutlu ol diye sende sev ve benim gibi aldatıl sende sev benim gibi yan diye,0
seni düşünürken fark ettim aldatmaları senin sözlerin aklıma geldikçe anladım yalanlarının tertemiz duygularıma ihanetini,0
aldatmakta varmış benim gibi seveni umarım sende benim gibi olursun seversin deli gibi birini yaşarsın ihanetin en güzelini,0
yarınlarıma sakladığım en güzel umutlarımı ihanetine hediye ediyorum ve seni hayatımdan siliyorum elveda sana ve yalanlarına,0
paramparça ettin sana olan duygularımı ben senin için sevmiştim hayatı şimdi görüyorum ki aldatmakmış senin için tek doğru yalan,0
ne zaman seni düşünsem aylanlar geliyor aklıma gelen yalanların arasında saklı ihanetinin bedeli helal olsun sana aldattın beni,0
aldatmanın acısı büyüyor içimde ne kadar üzülsem de söz geçiremiyorum kalbime senin adına ihanet koydum tesellisi yok bunun içimde,0
yalanlarına yalanlarımla cevap vermek istemiyorum gözlerime bak ki ne kadar yalancı olduğunu gör gözlerim anlatsın sana gerçekleri,0
kenardan be geçeyim yol senin olsun ben zehir içeyim su senin olsun bir tane sevgili bulmuşsun hayırlı olsun bir tanede bende var haberin olsun,0
belki de sensizlik daha güzeldir benim için belki aldığım nefes sensiz daha çok mutlu edecek hücrelerimi yolun açık olsun mutlu ol ihanetinle,0
hayatta kimse için ağlamaya değmez ağlamaya değenler zaten ağlatmaz bir gün ağlaman gerekirse başını dik tut ki gözyaşların seni ağlatan kişi kadar alçalmasın,0
seven insanı bilmez sevilen seven insanın halinden anlayamaz sevilen ve sevilen aldatır seven yanar benim gibi ama sevilen bilmez içimin yandığını senin gibi,0
seni sevdim beni sevdiğin için sana taptım beni birazda olsa yüksek gördüğün için eh be vicdansız nerden bileyim beni aldatacağını lanet olsun lanet o sana şimdi allahtan bul,0
aldatmaların en kötüsü kendini aldatmaktır,0
ağlamak yetmez aşka fazla sıkma hadi sende yoluna,0
bi kaç tebessümüm vardı onu da çaldınız helal,0
kaç lisans bilirsen bil bu yüreği kalbine koyamayacaksın,0
sana sarıldığımda kokun bile ihanet kokuyordu,0
i̇hanetin en ağırı her zaman en güvendiklerimizden gelendir,0
i̇hanet bir ruh hali değildir karakterin dökülüş biçimidir,0
bir kez yalanını yakaladığın birinin bin kez doğrusunu sorgularsın,0
büyük insanlar veda ederek basit insanlar ihanetle giderler,0
her insan kendine yakışanı yapar çünkü kalite asla tesadüf değildir,0
hayatıma girerken söndürdüğün ışığı çıkarken açmayı unutma,0
dikkat et güzelim yanlış çizdiğimde yırtıp attığım kâğıt parçası gibisin,0
ey gönül ses etme bekle ya nasip de rabbine bırak,0
ben senin sevgilinle kavga ettikten sonra uğrayabileceğin bir durak değilim,0
aşkın bitişi değil de geride kalan her şeyin yalan oluşu yıkar insani,0
biz sadece sevdiğimizin bize verdiği mutluluk ihtimalini sevdik aldatması da cabası,0
önceden nereye baksam hep sendin sevdiğim şimdi ise aday adayları,0
beni aldattığını sanıyorsan yanlış düşünüyorsun çünkü sen kendini başkasıyla aldattın,0
gönül bahçemde tek gülüm sen olsan koparıp dalından çiğner geçerim,0
beni aldattın koca kafalı küçük kalpli insan vicdansız para etmez yavşağın tekisin bil istedim,0
bugün seni aldatan yarın başkasında aldanır yalanla yıkanan yüz ihanetle kurulanır,0
sen beni değil kendini kandırdın alçak olmak senin işinmiş hep kalben hem de boy olarak çok alçaksın,0
bir kadın söyleyeceği çok şeyi olduğu halde susuyorsa erkek tüm şansını kaybetmiştir,0
ben seni yürekten sevdim sen ise beni yalandan sevdin ben seni mezara kadar sevdim sen ise yarına kadar,0
sana nasıl güvendim bilmiyorum senin insan olduğunu bile noter tasdikli göstermen gerekirdi oysa hayvan,0
hiç bırakmam gitmemde diyen sen simdi bir bakmışınki gitmişin ayrı dünyaların insanları olmuşuz çıkmışız,0
bak ben seni çok sevdim kalbime gizledim hayalleri bitirdin benim acımasız sevdiğim git şimdi sktir git,0
ne seveni sevebildik nede sevdiğimize kendimizi sevdirebildik ya sevmesini bilemedik ya da haddinden fazla sevdik,0
ben çıkarmayı hep matematikte biliyordum aşkında çıkarma yaptığını bilmiyordum sen ne zaman beni aklından çıkardın,0
bi sigara yakıp oturursun beni bıraktığın gün seni nasıl unuttuysam aklında gelirsem sakın deneme ben unuttuğum gibi sende unutursun,0
aşkın peşinden koşmaktan bıktım seni sevmekten sıkıldım yeni bir aşk aradım ve ben o aşkı aldatarak buldum hiç pişman değilim,0
gece yarısı bir kitabın orta yerinden başlamak gibiydi seninle olmak,0
başını anlamadan sonuna yaklaşmak sonunu okumadan uyuya kalmak ve uyandığında kaldığın sayfayı karıştırmak,0
işte bole bir şeydi seni yaşamak yarım kalmak,0
artık geri dön ne olur,0
sonuçta sevdiğin birine güvenebilirsin ama güvenmediğin birini sevebilir misin,0
bilmiyorum kendimle çelişkideyim,0
karakterinin insan içine çıkacak yüzü kalmamış,0
keşke karaktersiz olacağına meteliksiz olsaydın,0
i̇ster ünlü ol ister sessiz ol yeter ki karaktersiz olma,0
eskiden altını çizdiklerimin şimdi ise üstünü çiziyorum,0
boş insanlarla içi dolu hayaller kuramazsınız c bukowski,0
bazı insanlar “karakter” ile “krakeri” birbirine karıştırıyor,0
sende haklısın adam gibi konuş dedim diye bu susmalar,0
karakterin otursun söz ben ayağa kalkacağım nejat i̇şler,0
karaktersizler olmasaydı karakterlilerin ne kıymeti kalırdı,0
ben senin karakterine kefil değilim ki senedine kefil olayım,0
laf yetiştirmekten kendini yetiştirmeyi unutmuş insanlar var,0
güvensiz kalplerimizi karaktersiz insanlara borçluyuz bukowski,0
karaktersizliğine mavi boncuk takta şerefsizliğine nazar değmesin,0
her insan kendine yakışanı yapar çünkü kalite asla tesadüf değildir,0
senin karakterin oluşurken birkaç karakter eksik kalmış haberin olsun,0
bir zamanlar toz konduramadıklarım şimdi kirden görünmez olmuşlar,0
varlığımın yok sayıldığı bir yerde yokluğumu yük etmem ben kimselere,0
canım sen sayısalı seçmişsin ama daha karakterini yerden toplayamıyorsun,0
bir insanın özü kaliteli olmalıdır hiçbir zaman sonradan kaliteli yapamazsın,0
bilemezsin kim dost kim düşman bazen tuttuğun eldir seni arkandan vuran,0
teknoloji çok ilerledi çok tuşsuz telefonlar kolsuz kapılar karaktersiz insanlar,0
suskunluğum soylu bir meydan okumadır ama karaktersiz olanda işe yaramaz,0
kabiliyetsiz olmak bir kusur değildir ama karaktersiz olmak çok büyük bir kusurdur,0
ya geç karşıma ortalığı sevginle inlet ya da geç kenara adam gibi nasıl sevilir seyret,0
bazen bozuk paralara haksızlık ediyoruz bazı kişiler var bozuk paradan daha bozuklar,0
bu hayatta öyle insanlar tanıdım ki karakter tahlili yaptırsalar bile sonucu negatif çıkar,0
i̇nsanlar ikiye ayrılır demir kadar sağlam karakterliler sabun kadar kaypak karaktersizler,0
bazı insanlar alçak gönüllüdür bazıları ise alçak olmaya gönüllüdür necip fazıl kısakürek,0
aldatanı aldatmaktan bir zevk alabilirsin ama seveni aldatıyorsan karaktersizsin w godlam,0
ben her insanın iyi ya da kötü bir karakteri olduğunu düşünüyordum ta ki seni tanıyana kadar,0
bazı insanlara gerizekalı bile diyemiyorum o bile bir ölçüde zeka gerektiriyor çünkü,0
sana güzel laflar söylemek biraz karakterden bahsetmek isterdim ama anlamazsın boş ver gitsin,0
hiç bir zaman yüksekte görmedik kendimizi sadece gereksiz insanlar için düşürmedik seviyemizi,0
bir mücevher olup karaktersiz insanların boynuna asılacağıma taş olur ağırlığımla olduğum yerde kalırım,0
sayısaldan bir para çıksın para ile yaşayan karaktersiz köpeklerden 0 tane alıp kapımda bakmak istiyorum,0
basit kişiler hep ilgi görür kaliteli kişiler ise hep yalnız kalır çünkü ucuz malın alıcısı daha çoktur,0
karaktersiz insanlara söyleyecek çok sözüm var ama söylediğim sözün bile onlara değmeyeceğini düşünüyorum,0
